traffic,cpu,memory,utilization
2445,13,39,0.10916523860349953
175,7,61,0.05
1456,1,53,0.95
2430,9,30,0.23054998982712183
4786,3,41,0.95
2002,14,8,0.05802088121904686
4113,9,9,0.37467696125824035
4770,4,42,0.95
2159,15,34,0.11859679050312556
240,9,33,0.05
1889,13,36,0.19332023837843726
3726,15,19,0.2535065244711781
116,8,52,0.05
4448,7,60,0.6341380550733435
564,4,44,0.1377959304860909
4571,9,17,0.38748151897509286
1927,4,19,0.39068501020018337
3128,1,60,0.95
619,6,39,0.05009559611183068
189,4,26,0.05
4915,10,35,0.4595842954718787
2951,3,5,0.7756166273745221
2943,12,6,0.25585006814773603
4825,5,54,0.8623958485112038
1984,3,15,0.5655495800282287
4271,11,2,0.40669766984384514
1025,9,62,0.08665380163984109
3834,12,23,0.3132604748544491
1069,6,47,0.05
1194,15,22,0.09997823924585497
3295,3,14,0.95
1504,5,55,0.2909997378942648
3464,8,49,0.3421539538243249
4390,14,63,0.18669681190182918
4082,8,37,0.4831343581665954
4423,6,30,0.5729001406323412
4113,5,60,0.6507274479745494
4656,15,39,0.24558809420658573
4813,5,10,0.8357626342154972
3192,1,34,0.95
4259,2,23,0.95
2174,15,18,0.12912963943194497
384,12,61,0.05
1287,11,24,0.12206919956493645
4069,4,37,0.8258440328443263
3065,6,7,0.46295220377927476
4419,11,49,0.30769913941340804
883,7,40,0.16323126253602616
1049,1,30,0.8278498752183457
4039,8,28,0.46750566591456844
144,12,6,0.057592632906050815
1910,1,10,0.95
4666,9,25,0.45183910160121243
2181,15,20,0.2023833224891013
3598,4,34,0.7643149305386302
929,12,60,0.07140692410377762
2009,15,31,0.09028499008250686
2681,7,59,0.34830618922181916
791,11,41,0.05
4119,14,53,0.27282019146888287
1031,6,56,0.18472246355690414
3506,15,5,0.21257500697151285
247,13,56,0.07558664065674214
1132,9,33,0.12890497635062217
1411,14,63,0.06964746432160382
487,2,50,0.11632741010417624
3221,15,2,0.15968189304001373
1973,15,35,0.10537997036952397
3688,11,22,0.31150564471116654
1015,7,32,0.05
1978,11,60,0.06443708534957406
3848,5,15,0.5501828003076535
377,13,27,0.05
2077,7,23,0.18508052602553937
1959,1,35,0.95
3136,11,34,0.22196742783533263
3471,11,58,0.18859471962095622
4813,10,14,0.45655094334227825
2282,9,33,0.2141864221789596
4775,1,56,0.95
1270,14,9,0.08140983883515056
589,5,63,0.17939787081318836
2625,14,23,0.19204901522416412
1282,8,62,0.06905271851675797
4579,1,42,0.95
4358,7,57,0.49023783740265103
2588,2,21,0.95
1976,7,22,0.2840303722815066
2562,7,35,0.3311605626165551
1730,9,50,0.236940475044628
387,6,31,0.05
4382,4,7,0.8602897716092733
2007,7,36,0.19424221145073287
1261,7,28,0.22908638862809355
229,4,21,0.12316013016598876
2463,2,63,0.95
243,13,50,0.05
115,11,39,0.05
344,9,41,0.05
1026,14,15,0.16486783144427708
3278,8,11,0.2220387962140286
2276,5,53,0.28564059096600225
986,14,43,0.06819638908413428
440,5,16,0.05
2151,1,41,0.95
3498,11,44,0.1885295064689823
4050,9,49,0.4102437958371803
405,11,59,0.05
1007,14,4,0.15474290148230535
2754,10,16,0.19197636216566283
3892,11,46,0.37886362012130814
4142,8,32,0.47374163688609205
1471,5,12,0.19976789380008692
420,10,47,0.05
4754,6,40,0.7181705993879272
4159,12,20,0.2987171973295774
1231,10,16,0.0980355852632954
2678,11,39,0.29330056025986784
4142,10,21,0.3874171753630954
3467,8,23,0.3212480293910833
917,6,8,0.10180503214663451
111,10,57,0.05
294,14,15,0.05
2637,4,55,0.5873142512821403
2942,3,5,0.8603944978609093
2329,7,10,0.3564502537547428
3109,13,40,0.18008856380276655
4851,2,26,0.95
2177,7,48,0.30673019477896657
3967,1,36,0.95
4973,13,38,0.31188151303236894
543,10,50,0.06530925279365826
397,5,28,0.05
944,15,29,0.05
1115,9,25,0.16975129219307175
1484,13,34,0.07525414412248964
1497,15,34,0.05
653,13,63,0.05
2450,1,17,0.95
4616,8,24,0.49766072748029627
1369,9,47,0.08502726525023699
1360,9,12,0.05792967207486514
284,8,47,0.05
4663,4,41,0.95
2510,14,20,0.2812350217110588
4531,14,35,0.2961462972576938
2309,7,24,0.28846675662518106
3772,1,11,0.95
4783,7,38,0.5012181213797505
1981,6,48,0.2475159954250769
4396,5,2,0.6279607638225578
621,1,3,0.5408708157979133
1987,8,52,0.20478659159298476
2652,10,23,0.18160472492255725
3909,1,63,0.95
4983,1,18,0.95
4255,14,48,0.25169506645568834
4773,15,25,0.22532974318060678
4516,3,51,0.95
3579,13,22,0.23468041911925144
1509,8,41,0.13158850074950548
1794,8,30,0.13800508775696807
4764,14,54,0.29569485057705797
626,15,62,0.05
2760,7,15,0.274652167858365
2272,5,9,0.2805185165508193
379,15,31,0.05
3064,8,23,0.24758025808165357
4077,2,24,0.95
2769,8,41,0.260865273116977
2993,12,52,0.23052306675138665
1851,11,14,0.11213148099798739
4081,2,29,0.95
4869,10,31,0.3606020629181973
2461,5,6,0.42662661067641244
4527,11,11,0.32675386805045326
4231,13,40,0.2857968070325991
1808,4,10,0.4416399017635412
2786,15,15,0.1453611127584195
2995,13,39,0.18434145602237806
4635,1,11,0.95
2876,5,34,0.5055240446841236
1219,7,12,0.05
3088,1,41,0.95
4359,2,7,0.95
4343,12,18,0.38369012063862173
294,15,37,0.05
762,14,7,0.05
579,9,62,0.06580555355832879
4318,12,48,0.25130684323075597
1523,5,11,0.2809151694611528
2808,14,50,0.203010473614458
3275,13,43,0.2319030318487329
3914,7,6,0.47600842064694027
2114,2,20,0.8300020895320421
3889,7,8,0.4481964087550715
4905,7,62,0.647416814996457
2543,7,25,0.3209115335513903
1011,5,52,0.051510927103996185
3313,9,43,0.3477433451447677
2464,2,20,0.95
3729,4,63,0.7597137986240361
3572,2,12,0.95
780,8,4,0.05057965311305451
4751,12,31,0.33359763992622415
709,11,44,0.05394367647471576
2256,1,39,0.95
3966,9,7,0.38037995749040426
471,12,48,0.05
715,13,36,0.09597134986219713
2353,14,23,0.18178030640155032
4238,5,58,0.6389080399514645
964,11,12,0.0916580119818414
1368,12,9,0.08109956100149263
884,3,28,0.19706948126968532
4671,12,62,0.3409177635849459
4278,11,30,0.3443529924510389
2337,4,56,0.6249029143136657
4154,1,56,0.95
4995,3,9,0.95
1035,11,24,0.20392328659199627
4080,8,30,0.3873588269873704
2438,12,17,0.18750885230854863
425,2,36,0.18725796848146764
1634,2,9,0.6851290660820539
3580,9,9,0.3032569251662042
3961,5,46,0.6359097793790187
2085,5,34,0.3633984785818929
4703,1,43,0.95
2878,13,6,0.19976373696746202
1370,6,63,0.2141979518755873
740,8,38,0.12629956486395463
4803,6,18,0.7202771881736602
4178,14,23,0.25726888726517977
4761,15,15,0.20860420529807144
1467,7,39,0.23832600157921868
4142,14,33,0.26400651046746104
2675,4,15,0.599675243964769
3703,2,45,0.95
1681,1,21,0.95
2086,12,23,0.1293772066883549
2340,6,31,0.406289306291732
4066,9,55,0.3827664277231826
2205,10,34,0.18317325529838815
228,5,6,0.05
4901,12,19,0.32838064619265994
4096,2,47,0.95
951,1,8,0.7975517680325529
4203,3,30,0.95
2176,4,58,0.4728121998645007
3094,7,48,0.3760837481223866
3844,9,10,0.336029225555607
2856,8,63,0.30286816475677997
1744,9,48,0.12139829551616894
4471,7,60,0.5661972899860004
3244,10,49,0.27016331049470893
342,8,42,0.05
4185,8,60,0.4253315251611348
270,1,8,0.2617129615712194
752,12,8,0.05
3612,14,50,0.26837557529461564
1599,15,44,0.06954819774765925
2199,12,60,0.18637689433702917
2258,15,7,0.10414684935072954
2072,9,47,0.16490490004383535
4025,2,48,0.95
2358,12,54,0.1989880197305476
4139,11,41,0.3198539718094644
2135,14,57,0.055064565121657444
3371,7,28,0.42321520893017284
957,13,5,0.1131150390626261
3923,10,2,0.3370731566008225
1149,10,7,0.09751326931739109
4090,13,59,0.2724015634836993
398,5,32,0.08874372943795092
1023,4,2,0.18472735985244373
4332,1,54,0.95
4406,1,6,0.95
2899,3,20,0.8533757991418406
4975,14,6,0.1896137132521119
4162,15,55,0.2806856591758441
4145,1,6,0.95
1902,8,50,0.16577754766132485
2813,3,32,0.7815177955014934
4606,11,61,0.38536192121424945
2953,10,45,0.3015978683349854
2757,2,8,0.95
4622,6,16,0.6724180100115501
3446,4,52,0.6756421286660762
1571,13,56,0.05
3049,13,54,0.2739941384471217
1041,14,14,0.13822044313805157
2007,11,13,0.13678951867877479
4937,14,20,0.22361042249510255
1343,13,14,0.05
4523,11,28,0.39827436318464254
1566,13,39,0.12134800567748402
4057,4,34,0.7919407155620365
2066,2,7,0.8699435248391504
475,2,14,0.1592452043139267
362,11,14,0.05
4462,6,14,0.567093163331586
3488,5,21,0.6352714592332411
3495,9,37,0.23984115785152044
2044,4,38,0.419068333754781
1993,5,46,0.27712232036328605
3734,15,10,0.26670699000739745
1752,1,18,0.95
4241,12,36,0.3457401741817926
3992,12,60,0.24098059915541675
699,2,53,0.30184054974712693
4915,3,19,0.95
2012,5,26,0.267386973253027
1392,12,60,0.05424548444405209
700,5,16,0.09534366524583554
480,4,24,0.05
4313,14,2,0.29636040843371897
3737,10,42,0.26888483160498716
2263,3,39,0.6807422084860902
4455,9,19,0.3744940643270508
1198,1,2,0.95
465,6,55,0.05
2670,7,40,0.3170890927277686
3519,10,11,0.25296635069891316
2576,4,32,0.4918597723397624
890,10,39,0.14854731439188532
3669,3,8,0.95
846,8,39,0.18644958860497268
412,9,9,0.05
4733,13,35,0.20938137654640987
1020,1,10,0.8464826919065734
1177,15,26,0.05
2929,15,28,0.13931281096674247
2481,15,42,0.1357565318910847
3718,15,8,0.29254428190714454
897,11,33,0.07297337055068366
4543,12,10,0.41873613227141315
372,10,18,0.05
3110,9,36,0.361989201223976
4915,7,49,0.5935348294540223
1873,1,17,0.95
2647,7,3,0.3240265802153251
3264,5,44,0.5791611181316371
4880,10,32,0.3257462992972354
4817,13,17,0.29488018192108856
1046,13,48,0.05
2765,7,34,0.37756572300554386
606,12,22,0.05
343,9,18,0.05
605,8,36,0.05
4617,6,55,0.5936247328455527
3258,2,55,0.95
3690,8,52,0.3246845702744187
1972,12,53,0.07454014359722533
3893,14,8,0.3064125141838837
1292,4,55,0.33884916081556815
4525,8,30,0.5287290241852324
4845,15,12,0.2728299100354278
1564,7,63,0.1649117052941391
490,4,31,0.12809438225693015
4576,8,19,0.5502683197264837
3477,11,58,0.2747252425609607
4937,11,47,0.35435656557125694
772,12,17,0.08307112563019091
2660,11,7,0.36918647932958626
1311,2,3,0.5067237052581187
1029,9,56,0.05
1639,6,44,0.2888762213878755
1012,7,44,0.17230821605060143
743,10,59,0.05
4622,1,11,0.95
601,3,5,0.14986939632418414
829,14,50,0.05
1383,10,11,0.05564627889164228
2218,5,10,0.34099472120888535
4652,15,63,0.26640277110527094
4486,12,46,0.3467399472501882
3936,7,44,0.4487260686935761
1019,1,43,0.8356877380633878
4150,9,25,0.41321217930622706
2439,5,6,0.3912476062008628
855,13,36,0.05
1969,12,5,0.1951337726303937
4572,3,36,0.95
607,7,43,0.05
1536,10,57,0.09789482196441393
2675,8,14,0.27018348765039524
3526,10,38,0.3574214591254301
658,10,33,0.07650894367183297
3202,3,46,0.8831970137244286
4616,7,60,0.544090227737334
3722,7,57,0.48168408111868616
4499,4,2,0.9316281197449946
4157,10,58,0.3400185437130447
3815,9,12,0.3698941659813791
1401,1,27,0.95
2255,1,4,0.95
792,5,50,0.22643343344124334
4450,13,52,0.28959325512893563
1578,3,14,0.432394289083517
356,10,33,0.05
2530,13,49,0.1660255400034227
541,9,51,0.05
1981,5,24,0.32258029855514875
2746,7,59,0.36409868882499025
3920,1,53,0.95
4777,2,24,0.95
1835,15,52,0.1250574054600535
3835,11,31,0.24658305336740446
2745,12,7,0.2642566472399904
118,4,56,0.07266325841883099
1224,15,8,0.05
4085,9,48,0.32850189302337846
2754,5,31,0.46880169374965275
2180,5,38,0.42866958848669723
1647,9,49,0.1312428374391715
961,8,33,0.1078665637902426
254,2,7,0.13568124024116093
3594,7,36,0.35557416546106735
1004,1,33,0.8058360006376658
1369,10,13,0.1953055639233739
504,11,5,0.05
943,11,33,0.13166830210377198
1882,15,60,0.16418864657732316
1664,9,55,0.17540753134724782
1284,3,36,0.36392129006124807
846,13,49,0.05
1825,2,17,0.7848410922329536
3288,4,56,0.6634874131668211
370,4,52,0.13768208682833225
4965,3,16,0.95
4056,2,42,0.95
271,5,53,0.05
373,4,3,0.05
2406,5,7,0.3343730326051805
1258,13,15,0.12378268196653694
1806,12,42,0.1132215423137464
1871,12,30,0.09374829102985649
521,8,43,0.052869824211691216
1309,11,27,0.08005913213939946
4775,15,19,0.27311798332025855
990,2,48,0.5188333435524489
4917,9,5,0.45436544285614106
3367,10,38,0.3365942016844345
1573,1,58,0.95
3343,8,56,0.3293615929094307
4578,12,54,0.2554334790148478
2281,5,39,0.39211443683510727
1549,2,26,0.6839614517714232
3196,8,48,0.3767428179627477
3356,5,53,0.5526788732448751
3256,10,63,0.3320142056275574
1690,15,30,0.10981595712215027
4339,14,35,0.28685568703617054
4081,10,17,0.3164068614544452
1535,13,38,0.07183078586157882
323,14,31,0.05
319,3,24,0.15295577357490153
4374,7,61,0.497063564367624
1754,4,37,0.28874711653809526
4628,11,29,0.34041330075813103
364,11,2,0.05
1053,10,9,0.14004509490790912
4624,12,54,0.3290788074120179
3833,15,43,0.23597363874848784
2874,6,16,0.4533963155464877
3224,10,35,0.28426498217406554
579,8,20,0.05
3614,1,45,0.95
1453,2,31,0.6659167506020699
3422,14,11,0.20374676094838784
3978,13,45,0.2590115182563883
989,8,59,0.07737503948162858
3954,15,54,0.230001420506669
1024,7,28,0.14505269128852827
2270,10,21,0.24758497886034758
2002,9,26,0.2728936433787735
4973,2,10,0.95
2495,8,41,0.33570069862589647
128,6,35,0.05
134,15,22,0.05
3689,1,63,0.95
2770,4,25,0.5727864851718343
3465,14,57,0.1505770002804162
688,15,8,0.14907930105681735
3318,2,5,0.95
3238,7,52,0.32766678906128643
1003,9,9,0.08565429479078919
4186,6,57,0.6046565794500796
2269,4,14,0.43589518707576963
439,5,59,0.05
4370,11,22,0.37224043370160415
1814,1,36,0.95
4792,13,6,0.28136421844097814
4646,4,53,0.9408696813713231
656,13,9,0.05
3187,10,3,0.24815004793668116
3366,3,60,0.9250924739938186
3667,9,25,0.1879750998878968
2156,6,43,0.3132891056372636
3999,15,55,0.2633453057202414
1116,4,17,0.30595687915890435
2162,3,5,0.5980142497323031
938,12,60,0.05
1737,15,31,0.13835437768261927
4421,13,47,0.28701434712656093
3596,4,31,0.78682795007301
1913,8,36,0.20473427588005524
3579,12,43,0.2762124912618958
1551,5,14,0.21317142895207825
2413,13,38,0.09710133269328376
1614,15,55,0.08325937875239776
1331,11,50,0.09901055373330646
1745,1,50,0.95
3099,5,12,0.47708019584220196
3540,8,59,0.32750735075325665
4156,11,20,0.3731179665832341
405,15,19,0.05
3636,12,61,0.27814904067818114
1823,4,18,0.3401890631888743
1789,14,12,0.12928403803007413
1617,2,16,0.7419616082925258
4017,13,9,0.3130363517386752
519,15,45,0.05
3036,3,30,0.8569381315285974
3962,14,18,0.2137099922014502
4329,11,27,0.3750076574963822
1550,9,63,0.13973025581171913
3196,14,57,0.25832914545303715
3361,7,6,0.35229644285190087
1264,3,62,0.3111814480578686
1969,5,5,0.35999279795446115
1919,3,57,0.5548579819469568
2805,10,25,0.32502606855219707
3615,4,12,0.7402894687387297
1442,12,31,0.07246215805953121
2326,8,41,0.21357255767904493
1179,14,49,0.055863347831087116
4306,3,49,0.95
4663,3,36,0.95
2879,11,45,0.1564507544090638
2628,11,57,0.21040143179870086
913,8,46,0.1136675769474382
2131,10,34,0.16142473548835426
422,13,62,0.05
3069,10,37,0.17973312988999818
1003,7,22,0.08218319975226285
1641,7,39,0.15703720564460183
3603,10,6,0.2563645662906175
2753,2,6,0.95
2576,12,22,0.2264251232580619
3440,7,26,0.29712126077646506
4343,10,11,0.2630762710351713
1241,11,59,0.10038193156632899
949,10,20,0.05
466,3,33,0.12271244043432425
2997,14,19,0.19448198967495473
1189,7,59,0.23032575404052058
4141,13,35,0.2617414049153887
2138,4,49,0.48827230585337444
2960,13,16,0.16805571529798485
4370,8,25,0.4780603817223394
1954,8,6,0.23893919787784826
4783,6,54,0.638515677174331
594,13,55,0.05
3282,12,33,0.20403716669326105
1884,3,10,0.566812553293439
3610,6,56,0.5377036852366429
3886,6,6,0.4150975022116765
4230,3,6,0.95
1098,11,59,0.10470631597992655
4569,4,42,0.95
1551,15,42,0.08116945860397481
1851,2,35,0.7899762161944771
2380,15,8,0.13732849263913824
4900,1,27,0.95
4758,2,2,0.95
3034,7,53,0.2985767179675277
3834,10,35,0.3588612856186731
3446,5,27,0.5803543539889445
1973,9,58,0.1458176092113671
4634,3,33,0.95
3903,2,13,0.95
2079,15,7,0.06575739594013581
798,4,21,0.200053601250972
1412,2,20,0.5817866806194942
3062,11,17,0.2298416430636288
3038,7,5,0.44919183781113126
4887,10,33,0.302332844048934
2400,6,19,0.2894075567764721
3297,8,6,0.42338705776683483
226,13,58,0.06122834897387776
1291,5,55,0.2031044886089561
2739,2,51,0.95
4489,13,7,0.3379438071028111
4016,4,58,0.8105214610460452
1466,1,15,0.95
1119,2,53,0.5362128288645087
4179,4,50,0.8299570197448856
4614,6,19,0.6533224069820384
4639,4,54,0.95
784,4,11,0.17235866152436297
3729,14,24,0.22247895693555933
2987,11,57,0.14278055654504862
1562,10,52,0.18002948895439536
4186,10,58,0.25799219141771357
2361,2,19,0.95
4280,9,5,0.31212506579590593
2941,12,53,0.16280613148190531
1867,10,33,0.21400117146690756
4280,8,48,0.5182000931643758
3660,8,7,0.3859770384038363
2212,5,27,0.3506027350857165
4858,3,7,0.95
726,6,36,0.05
4259,14,42,0.30810926125725924
3514,9,44,0.2943524090603006
1475,8,6,0.14093856917972786
1281,7,15,0.15675234119512485
590,14,3,0.05
3829,11,55,0.3123998753763309
3634,15,52,0.2631624338269976
3396,8,41,0.4172709941210753
2040,4,14,0.42348605628321034
4508,6,52,0.6628606909326777
1982,15,6,0.15361733226033536
3087,15,48,0.084598228425005
3259,14,37,0.17209538395467977
4875,5,37,0.767182663481801
4630,12,51,0.32284025097479496
781,2,57,0.3881981953062414
1173,8,20,0.16113362685283927
2487,3,21,0.7318294927160772
2494,14,23,0.12871606979059397
2793,5,32,0.4459254198168029
1470,8,42,0.12295807494916522
4844,11,48,0.3221712342887061
4440,15,63,0.2754831078107244
2256,9,45,0.18144567582571397
2680,13,5,0.10676919934339406
4491,15,4,0.26387589487452096
2259,9,38,0.21253605777126464
3348,14,26,0.21414178486324076
3831,5,50,0.7108379968453548
3929,2,38,0.95
1727,7,60,0.17347739162566866
3572,11,5,0.23812965516623488
127,11,54,0.05
2085,7,40,0.20993344343141912
4253,15,8,0.17375961630286674
1621,12,8,0.11850359170118606
396,13,50,0.05
2281,8,26,0.2440229204594728
3502,8,16,0.3466347663735755
2396,5,8,0.3940403869782146
2697,15,48,0.23749320703123142
1001,1,53,0.8913846920825538
1198,13,5,0.05
1777,11,35,0.10414082090428084
2981,13,55,0.09618943536448908
4966,4,46,0.95
1478,4,45,0.3245323851039296
1348,15,43,0.12854260007699292
3835,11,20,0.34168827205563096
4341,3,48,0.95
1364,8,50,0.0954467368477924
2007,3,54,0.5997277836586916
1158,13,39,0.07667331922972376
2849,5,28,0.4843205864693367
2148,2,6,0.95
4348,6,54,0.5566813541148697
2576,15,61,0.24682223115608573
4116,6,59,0.6615837237451058
4703,8,14,0.4932957696599671
3297,8,63,0.3531081144097124
4686,1,60,0.95
3653,5,47,0.6183427560119251
4540,2,62,0.95
1861,10,57,0.12065069648210679
320,12,15,0.05
4918,5,31,0.8077188414223587
4723,10,48,0.3931228093421025
2988,12,49,0.12187128726217465
1764,9,11,0.21969274074763318
4086,4,33,0.8263734661531394
4676,8,2,0.4720567297528004
3077,1,25,0.95
1971,8,30,0.19195062280216865
1562,6,44,0.27391257742242214
444,8,8,0.05
144,6,32,0.05
2168,11,18,0.19524080246826742
1614,3,31,0.4863384525856063
2698,15,26,0.2750497060902959
1101,12,29,0.05
1133,15,37,0.06676422986508605
2140,11,62,0.19616539136509833
373,8,8,0.05
2747,5,36,0.5281355865313362
1879,12,57,0.09625909862707499
4576,10,21,0.3872539934923455
578,5,15,0.15070975548209245
615,15,51,0.05
4386,12,51,0.2979318773082165
1291,7,57,0.19207978838995807
2768,6,31,0.3919873360087121
1511,9,57,0.17333607509578816
3380,7,2,0.4423548180310758
371,3,39,0.07661020738624891
242,11,42,0.099270009485603
3432,11,26,0.2179762719471874
887,12,35,0.12944640141380398
1781,5,9,0.3144106168165111
722,9,57,0.05
3941,11,21,0.25543543709856187
3776,13,31,0.2560975438121409
2672,15,5,0.13744969255700262
3360,10,22,0.3044180516572794
4812,14,28,0.2751008662391343
166,2,11,0.07291167734975497
4386,1,24,0.95
4716,11,34,0.35413387132047525
1240,8,12,0.11633067442318952
2414,8,42,0.26926264817607554
2632,2,20,0.95
3680,14,12,0.25262778020974086
1287,13,5,0.10523586941480916
4571,8,24,0.5110822000278482
4848,5,6,0.842638227794439
3439,2,54,0.95
648,7,50,0.05
4187,7,51,0.4903810553345068
172,3,6,0.05965953141313843
298,14,19,0.05
3301,1,18,0.95
1881,11,59,0.20451661168245572
671,4,4,0.099722582423249
890,2,44,0.33667651151141137
1738,4,50,0.33970912576967804
1931,8,59,0.1864505324122688
1955,2,9,0.7854168955544848
1274,1,57,0.95
3840,11,41,0.2961297508436859
3377,14,24,0.15289417731873847
278,15,24,0.05
2344,15,3,0.166202505706169
4186,3,58,0.95
834,10,40,0.11961956830358181
898,7,22,0.1389171524024643
887,13,53,0.05
2895,12,25,0.2228164442898555
4404,6,54,0.6488888001077399
4688,6,39,0.6109543287295602
3184,7,21,0.3024170503507093
